,Discharge,Sediment_Load_tonnes_day,Rainfall,Monthly_Sediment_Yield_tons_ha
2018-10-01,65.08295838709677,110290.94098416,76.5,0.6628061357221153
2018-11-01,46.24854666666667,66185.15487264,66.4,0.39774732495576925
2018-12-01,31.540266774193547,32811.47550288,9.5,0.19718434797403844
2019-01-01,23.145867741935483,16393.15779696,6.2,0.09851657329903846
2019-02-01,19.735711785714283,7684.5458808,11.1,0.046181165149038465
2019-03-01,19.61039322580645,8018.9639582400005,36.4,0.048190889172115385
2019-04-01,19.486843,10990.246536,40.7,0.06604715466346155
2019-05-01,27.588256451612903,30760.300294560002,129.0,0.18485757388557694
2019-06-01,87.655546,194279.91705936,508.4,1.1675475784817309
2019-07-01,165.23811935483872,520843.3143264,490.7,3.13006799475
2019-08-01,181.09114193548388,602313.5724624001,424.0,3.619672911432693
2019-09-01,169.09418333333332,532186.4446848,351.0,3.1982358454615385
2019-10-01,97.20109096774193,235946.53394496,123.10000000000001,1.4179479203423078
2019-11-01,72.77073833333334,150047.14412448002,102.4,0.901725625748077
2019-12-01,51.57183322580645,79219.38346704001,38.8,0.4760780256432693
2020-01-01,27.491639677419354,26779.72219344,6.9,0.1609358304894231
2020-02-01,22.12768275862069,10081.168061760001,9.0,0.06058394267884616
2020-03-01,18.479764193548387,6753.60930384,1.8,0.040586594374038464
2020-04-01,17.766300333333334,6555.51589824,26.7,0.039396129196153845
2020-05-01,28.022902903225805,31980.497695200003,215.8,0.1921904909567308
2020-06-01,78.58197433333333,174426.43350816,295.0,1.0482357782942309
2020-07-01,171.30325129032258,597002.5494158401,511.9,3.587755705624039
2020-08-01,173.81669774193546,572901.6769128001,483.6,3.442918731447116
2020-09-01,159.84582333333336,500012.2806552,421.9,3.0048814943221154
2020-10-01,105.14237806451612,258792.96614832003,145.4,1.5552461907951924
2020-11-01,45.81684,61418.250544320006,12.1,0.3691000633673077
2020-12-01,28.710997096774193,27683.83246464,5.7,0.16636918548461538
