Date,Discharge,Temperature,Rainfall,ETo
2/10/1991 0:00,0.56,14.5,0,3.852995103
2/11/1991 0:00,0.56,18.2,0,3.871439282
2/12/1991 0:00,0.56,15.55,0,4.349858163
2/13/1991 0:00,0.56,15.8,0,4.15447498
2/14/1991 0:00,0.55,15.35,0,3.761565549
2/15/1991 0:00,0.52,16.15,0,4.290677191
2/16/1991 0:00,0.5,15.65,0,3.761565549
2/17/1991 0:00,0.51,15.95,0,4.058797437
2/18/1991 0:00,0.49,16.75,0,3.357818613
2/19/1991 0:00,0.49,16.3,0,4.096907977
2/20/1991 0:00,0.5,16,0,4.369693329
2/21/1991 0:00,0.53,16.3,0,4.489843609
2/22/1991 0:00,0.44,16.75,0,4.369693329
2/23/1991 0:00,0.43,15.65,0,3.945745239
2/24/1991 0:00,0.43,16.3,0,4.251493154
2/25/1991 0:00,0.43,15.65,0,3.408926141
2/26/1991 0:00,0.43,16.75,0,4.173771166
2/27/1991 0:00,0.43,15.95,0,4.15447498
2/28/1991 0:00,0.43,16.75,0,3.889936334
3/1/1991 0:00,0.43,17.85,0.68,4.173771166
3/2/1991 0:00,0.43,17.4,0,4.290677191
3/3/1991 0:00,0.42,17.2,0,3.618009269
3/4/1991 0:00,0.37,17.4,0,4.002031822
3/5/1991 0:00,0.37,17.4,0,4.550653356
3/6/1991 0:00,0.37,17.4,0,4.429524041
3/7/1991 0:00,0.37,17.3,0,4.290677191
3/8/1991 0:00,0.37,16.5,0.1,3.707339065
3/9/1991 0:00,0.37,17.4,0,3.725362074
3/10/1991 0:00,0.37,16.25,0,3.889936334
3/11/1991 0:00,0.37,18.65,0,4.231981971
3/12/1991 0:00,0.37,17.65,0,4.429524041
3/13/1991 0:00,0.37,17.3,0.08,4.904564422
3/14/1991 0:00,0.37,17.75,0.08,3.983216469
3/15/1991 0:00,0.37,16.5,0.48,4.077825994
3/16/1991 0:00,0.37,16,0.48,3.797979305
3/17/1991 0:00,0.37,17.15,0,4.632497803
3/18/1991 0:00,0.37,16.9,1.82,4.429524041
3/19/1991 0:00,0.37,17.2,1.76,4.173771166
3/20/1991 0:00,0.37,16.65,1.8,4.330077118
3/21/1991 0:00,0.36,17.2,0.18,3.889936334
3/22/1991 0:00,0.32,16.9,0,3.582642847
3/23/1991 0:00,0.35,16,0,2.501358419
3/24/1991 0:00,0.32,16.9,0,3.460497577
3/25/1991 0:00,0.36,16,0,2.361649124
3/26/1991 0:00,0.38,16.9,0,3.408926141
3/27/1991 0:00,0.46,18,0,3.908486311
3/28/1991 0:00,0.43,16.9,0,3.324003964
3/29/1991 0:00,0.43,17.25,0,3.443255467
3/30/1991 0:00,0.43,17.1,0,3.240363935
3/31/1991 0:00,0.43,18.95,0,3.689368474
4/1/1991 0:00,0.42,18,0.54,3.707339065
4/2/1991 0:00,0.37,17.6,0,3.834603748
4/3/1991 0:00,0.37,17.95,0,3.797979305
4/4/1991 0:00,0.37,18.1,0,4.212524611
4/5/1991 0:00,0.42,18,0.8,4.039822256
4/6/1991 0:00,0.41,18.2,0.8,3.779746117
4/7/1991 0:00,0.33,18.6,0.8,3.834603748
4/8/1991 0:00,0.38,17.75,0,3.443255467
4/9/1991 0:00,0.52,17.6,0,3.565037752
4/10/1991 0:00,0.51,16.25,0,3.529983539
4/11/1991 0:00,0.54,20,0,3.927089263
4/12/1991 0:00,0.5,17.6,0,4.212524611
4/13/1991 0:00,0.48,18.1,0,3.834603748
4/14/1991 0:00,0.44,17.5,0,3.357818613
4/15/1991 0:00,0.46,17.6,0.26,3.927089263
4/16/1991 0:00,0.38,18.15,0.26,4.077825994
4/17/1991 0:00,0.37,18,0,4.310350143
4/18/1991 0:00,0.42,18.6,7.44,3.871439282
4/19/1991 0:00,0.44,17.8,0,3.653584342
4/20/1991 0:00,0.53,17.1,0,3.964454291
4/21/1991 0:00,0.5,17.8,0,3.834603748
4/22/1991 0:00,0.48,18.6,0,3.689368474
4/23/1991 0:00,0.44,18.15,6.98,3.707339065
4/24/1991 0:00,0.48,18.85,4.54,4.020900401
4/25/1991 0:00,0.48,18.15,2.12,3.797979305
4/26/1991 0:00,0.43,18.6,2.12,3.34088562
4/27/1991 0:00,0.42,18.8,4.06,3.927089263
4/28/1991 0:00,0.39,18.6,2.84,3.600300002
4/29/1991 0:00,0.48,18.9,0.12,3.273666506
4/30/1991 0:00,0.53,17.8,0.12,3.512534317
5/1/1991 0:00,0.44,17.75,0.46,3.357818613
5/2/1991 0:00,0.43,16.9,0.46,2.997071382
5/3/1991 0:00,0.47,17.55,0.46,3.816265165
5/4/1991 0:00,0.47,16.2,3.8,3.34088562
5/5/1991 0:00,0.71,17.9,3.16,3.797979305
5/6/1991 0:00,1.06,19.1,0.46,4.173771166
5/7/1991 0:00,1.3,15.7,0.46,3.512534317
5/8/1991 0:00,1.04,16.8,1.14,3.816265165
5/9/1991 0:00,1.12,16.9,1.74,2.997071382
5/10/1991 0:00,1.24,18.3,4.06,3.125409485
5/11/1991 0:00,1.11,17.35,3.28,3.076904213
5/12/1991 0:00,1.15,18.65,0.46,2.918494422
5/13/1991 0:00,1.07,17.5,1.7,2.616611645
